CODE POSTAL,NOM DE LA COMMUNE,Geometry X Y,latitude,longitude
59199,HERGNIES,"50.4809811628,3.53133874107",50.4809811628,3.53133874107
59770,MARLY,"50.3452442077,3.55000999792",50.3452442077,3.55000999792
59660,MERVILLE,"50.6449293889,2.63582653422",50.6449293889,2.63582653422
59211,SANTES,"50.5909879066,2.96114421951",50.5909879066,2.96114421951
59174,LA SENTINELLE,"50.3486299909,3.47455507349",50.3486299909,3.47455507349
59237,VERLINGHEM,"50.6820809996,3.0005883762",50.6820809996,3.0005883762
60123,BONNEUIL EN VALOIS,"49.2800248996,2.98130103699",49.2800248996,2.98130103699
60113,BRAISNES SUR ARONDE,"49.4761042434,2.77402760825",49.4761042434,2.77402760825
60138,CHIRY OURSCAMP,"49.5303142759,2.97100668785",49.5303142759,2.97100668785
61790,ST PIERRE DU REGARD,"48.8338445612,-0.541002383662",48.8338445612,-0.541002383662
62920,CHOCQUES,"50.5404138209,2.56222999188",50.5404138209,2.56222999188
62940,HAILLICOURT,"50.4758957511,2.57933383024",50.4758957511,2.57933383024
62440,HARNES,"50.4516887565,2.90335898213",50.4516887565,2.90335898213
63117,CHAURIAT,"45.7437351677,3.27755208061",45.7437351677,3.27755208061
63920,PESCHADOIRES,"45.8269406268,3.4811849091",45.8269406268,3.4811849091
64100,BAYONNE,"43.4922254016,-1.46607674358",43.4922254016,-1.46607674358
64000,PAU,"43.3200189773,-0.350337918181",43.3200189773,-0.350337918181
67114,ESCHAU,"48.4832295386,7.72955536654",48.4832295386,7.72955536654
68040,INGERSHEIM,"48.1014572023,7.31053680908",48.1014572023,7.31053680908
68680,KEMBS,"47.6793674876,7.50063130465",47.6793674876,7.50063130465
68300,ST LOUIS,"47.6016553367,7.54061872745",47.6016553367,7.54061872745
69630,CHAPONOST,"45.7088623324,4.74547903701",45.7088623324,4.74547903701
69820,VAUXRENARD,"46.2172909716,4.63812595224",46.2172909716,4.63812595224
70220,FOUGEROLLES,"47.9016025414,6.4130351203",47.9016025414,6.4130351203
2230,FRESNOY LE GRAND,"49.9540724704,3.41858032499",49.9540724704,3.41858032499
4870,ST MICHEL L OBSERVATOIRE,"43.909879406,5.72004315449",43.909879406,5.72004315449
6410,BIOT,"43.6276558141,7.08318612891",43.6276558141,7.08318612891
12640,LA CRESSE,"44.1676766844,3.15670064587",44.1676766844,3.15670064587
13850,GREASQUE,"43.4262029745,5.54685109195",43.4262029745,5.54685109195
13920,ST MITRE LES REMPARTS,"43.4554029916,5.01494725455",43.4554029916,5.01494725455
13122,VENTABREN,"43.5422528534,5.30622321985",43.5422528534,5.30622321985
14910,BLONVILLE SUR MER,"49.322264685,0.0322391996049",49.322264685,0.0322391996049
14520,STE HONORINE DES PERTES,"49.346789785,-0.810432609525",49.346789785,-0.810432609525
16720,ST MEME LES CARRIERES,"45.6446845538,-0.142912340299",45.6446845538,-0.142912340299
17650,ST DENIS D OLERON,"46.0234747885,-1.38577964477",46.0234747885,-1.38577964477
21820,LABERGEMENT LES SEURRE,"46.9957329015,5.08792946182",46.9957329015,5.08792946182
22970,COADOUT,"48.5151774425,-3.17890331471",48.5151774425,-3.17890331471
22950,TREGUEUX,"48.480075769,-2.74506421541",48.480075769,-2.74506421541
25700,MATHAY,"47.4423652641,6.77022580965",47.4423652641,6.77022580965
25630,STE SUZANNE,"47.5077397674,6.76777970529",47.5077397674,6.76777970529
54119,DOMGERMAIN,"48.6414563077,5.82353906952",48.6414563077,5.82353906952
56410,ERDEVEN,"47.6370207886,-3.15628129656",47.6370207886,-3.15628129656
57685,AUGNY,"49.0552002607,6.11577629638",49.0552002607,6.11577629638
57185,CLOUANGE,"49.2636746222,6.08746043718",49.2636746222,6.08746043718
57840,OTTANGE,"49.437722146,6.00701265216",49.437722146,6.00701265216
57445,REDING,"48.7496589563,7.104580252",48.7496589563,7.104580252
59217,BOUSSIERES EN CAMBRESIS,"50.1638275467,3.37224279409",50.1638275467,3.37224279409
59210,COUDEKERQUE BRANCHE,"51.0179541343,2.39580832593",51.0179541343,2.39580832593
59120,LOOS,"50.608350368,3.02066096506",50.608350368,3.02066096506
59214,QUIEVY,"50.162969816,3.42160576023",50.162969816,3.42160576023
60134,MONTREUIL SUR THERAIN,"49.3813378813,2.19419096108",49.3813378813,2.19419096108
61490,ST CLAIR DE HALOUZE,"48.6891169765,-0.626025775908",48.6891169765,-0.626025775908
62151,BURBURE,"50.5320822618,2.46231135416",50.5320822618,2.46231135416
62176,CAMIERS,"50.5641187027,1.61276179612",50.5641187027,1.61276179612
62680,MERICOURT,"50.3992003873,2.86819314424",50.3992003873,2.86819314424
62930,WIMEREUX,"50.7792497892,1.6134323131",50.7792497892,1.6134323131
63870,ORCINES,"45.7867473066,2.99703586023",45.7867473066,2.99703586023
66620,BROUILLA,"42.5745922327,2.89542921407",42.5745922327,2.89542921407
66450,POLLESTRES,"42.6374827748,2.872863153",42.6374827748,2.872863153
67300,SCHILTIGHEIM,"48.6118660258,7.74408199334",48.6118660258,7.74408199334
68620,BITSCHWILLER LES THANN,"47.8268493029,7.06896787479",47.8268493029,7.06896787479
68125,HOUSSEN,"48.1315690762,7.37459864544",48.1315690762,7.37459864544
68330,HUNINGUE,"47.5888753858,7.58124251727",47.5888753858,7.58124251727
69120,VAULX EN VELIN,"45.7858821061,4.92637767698",45.7858821061,4.92637767698
69320,FEYZIN,"45.6730630785,4.85725794932",45.6730630785,4.85725794932
2430,GAUCHY,"49.8234688599,3.28649189661",49.8234688599,3.28649189661
4850,JAUSIERS,"44.3876110175,6.78602312361",44.3876110175,6.78602312361
4860,PIERREVERT,"43.8065050599,5.72273821724",43.8065050599,5.72273821724
7600,JUVINAS,"44.7043758122,4.3072836289",44.7043758122,4.3072836289
9390,L HOSPITALET PRES L ANDORRE,"42.595464483,1.7777228207",42.595464483,1.7777228207
11440,PEYRIAC DE MER,"43.0903004686,2.9485053119",43.0903004686,2.9485053119
12490,VIALA DU TARN,"44.0855039631,2.83906955497",44.0855039631,2.83906955497
13390,AURIOL,"43.3607946934,5.6583901873",43.3607946934,5.6583901873
13590,MEYREUIL,"43.4910522546,5.50062811927",43.4910522546,5.50062811927
13860,PEYROLLES EN PROVENCE,"43.6284676935,5.57695734831",43.6284676935,5.57695734831
13240,SEPTEMES LES VALLONS,"43.3934944571,5.3808040555",43.3934944571,5.3808040555
13015,MARSEILLE 15,"43.358794754,5.363407897",43.358794754,5.363407897
16000,ANGOULEME,"45.6472585146,0.14514490683",45.6472585146,0.14514490683
25920,MOUTHIER HAUTE PIERRE,"47.033913371,6.27516743858",47.033913371,6.27516743858
26540,MOURS ST EUSEBE,"45.0710106759,5.05923924282",45.0710106759,5.05923924282
73120,LA PERRIERE,"45.4297146113,6.59322071579",45.4297146113,6.59322071579
74000,ANNECY,"45.8906432566,6.12551773598",45.8906432566,6.12551773598
74450,LE GRAND BORNAND,"45.9562174482,6.47641784295",45.9562174482,6.47641784295
76290,MANNEVILLETTE,"49.5956720647,0.175390225182",49.5956720647,0.175390225182
76800,ST ETIENNE DU ROUVRAY,"49.3814944369,1.08976892912",49.3814944369,1.08976892912
77144,CHALIFERT,"48.8952645645,2.77324024955",48.8952645645,2.77324024955
77150,FEROLLES ATTILLY,"48.7335952478,2.63893813128",48.7335952478,2.63893813128
78380,BOUGIVAL,"48.8635986439,2.13760707765",48.8635986439,2.13760707765
78310,COIGNIERES,"48.7497670046,1.91381870273",48.7497670046,1.91381870273
78860,ST NOM LA BRETECHE,"48.8634050098,2.01915428049",48.8634050098,2.01915428049
80630,BEAUVAL,"50.1079177763,2.32862837789",50.1079177763,2.32862837789
80410,CAYEUX SUR MER,"50.1760397062,1.51571510783",50.1760397062,1.51571510783
80980,DOMPIERRE BECQUINCOURT,"49.9109218562,2.80675580666",49.9109218562,2.80675580666
80420,VILLE LE MARCLET,"50.0398514949,2.09051285594",50.0398514949,2.09051285594
82000,MONTAUBAN,"44.0222594578,1.36408636501",44.0222594578,1.36408636501
83111,AMPUS,"43.628363684,6.3718765021",43.628363684,6.3718765021
83610,COLLOBRIERES,"43.2414148175,6.34032184648",43.2414148175,6.34032184648
83000,TOULON,"43.1361589728,5.93239634249",43.1361589728,5.93239634249
84300,CAVAILLON,"43.8508361826,5.03606300916",43.8508361826,5.03606300916
84170,MONTEUX,"44.0335256003,4.9847476645",44.0335256003,4.9847476645
85330,NOIRMOUTIER EN L ILE,"47.0086655085,-2.26243620205",47.0086655085,-2.26243620205
85290,ST LAURENT SUR SEVRE,"46.9506837971,-0.901123752328",46.9506837971,-0.901123752328
86390,LATHUS ST REMY,"46.3208334605,0.944330571873",46.3208334605,0.944330571873
91790,BOISSY SOUS ST YON,"48.5500395894,2.21286982392",48.5500395894,2.21286982392
91430,IGNY,"48.7362250613,2.22442021749",48.7362250613,2.22442021749
92270,BOIS COLOMBES,"48.9153368426,2.26738552597",48.9153368426,2.26738552597
92100,BOULOGNE BILLANCOURT,"48.8365843138,2.23913599058",48.8365843138,2.23913599058
94500,CHAMPIGNY SUR MARNE,"48.817254364,2.51709815257",48.817254364,2.51709815257
95520,OSNY,"49.0676589923,2.06311678451",49.0676589923,2.06311678451
95230,SOISY SOUS MONTMORENCY,"48.9884077875,2.30049978342",48.9884077875,2.30049978342
97427,L ETANG SALE,,,
97410,ST PIERRE,,,
97413,CILAOS,,,
98600,UVEA,,,
98820,LIFOU,,,
38240,MEYLAN,"45.2123567232,5.78354910277",45.2123567232,5.78354910277
40460,SANGUINET,"44.4778702748,-1.06434519608",44.4778702748,-1.06434519608
42920,JEANSAGNIERE,"45.7337567226,3.81241500474",45.7337567226,3.81241500474
33180,VERTHEUIL,"45.2541334712,-0.845409908523",45.2541334712,-0.845409908523
34660,COURNONSEC,"43.5404276115,3.70276147936",43.5404276115,3.70276147936
34790,GRABELS,"43.6507076799,3.79423262021",43.6507076799,3.79423262021
34070,MONTPELLIER,"43.6134409138,3.86851657896",43.6134409138,3.86851657896
34810,POMEROLS,"43.3966621859,3.51470119674",43.3966621859,3.51470119674
34750,VILLENEUVE LES MAGUELONE,"43.5249723481,3.85846205367",43.5249723481,3.85846205367
27000,EVREUX,"49.02015421,1.14164412464",49.02015421,1.14164412464
29390,LEUHAN,"48.1006333351,-3.77816667644",48.1006333351,-3.77816667644
29350,MOELAN SUR MER,"47.8061076978,-3.64546918043",47.8061076978,-3.64546918043
29630,PLOUGASNOU,"48.6775667227,-3.8123079305",48.6775667227,-3.8123079305
20000,AJACCIO,"41.9347926638,8.70132275974",41.9347926638,8.70132275974
20119,BASTELICA,"41.988063407,9.04861808353",41.988063407,9.04861808353
20143,FOZZANO,"41.6987815052,8.98770991864",41.6987815052,8.98770991864
20152,SORBOLLANO,"41.7504592424,9.115742202",41.7504592424,9.115742202
30220,AIGUES MORTES,"43.5507249635,4.18349802063",43.5507249635,4.18349802063
30540,MILHAUD,"43.7887623974,4.30911976796",43.7887623974,4.30911976796
31770,COLOMIERS,"43.611551508,1.32700218407",43.611551508,1.32700218407
33185,LE HAILLAN,"44.8690837903,-0.684443512134",44.8690837903,-0.684443512134
33310,LORMONT,"44.8765972567,-0.519774925453",44.8765972567,-0.519774925453
45000,ORLEANS,"47.8828634214,1.91610357477",47.8828634214,1.91610357477
50130,CHERBOURG OCTEVILLE,"49.633412156,-1.63390160204",49.633412156,-1.63390160204
50890,CONDE SUR VIRE,"49.0540546845,-1.02453868309",49.0540546845,-1.02453868309
54410,LANEUVEVILLE DEVANT NANCY,"48.6462056113,6.24120543129",48.6462056113,6.24120543129
54630,RICHARDMENIL,"48.5958649273,6.17614506031",48.5958649273,6.17614506031
57780,ROSSELANGE,"49.2667090169,6.06105180621",49.2667090169,6.06105180621
59170,CROIX,"50.6740689994,3.15464041723",50.6740689994,3.15464041723
59124,ESCAUDAIN,"50.3339160351,3.34129451552",50.3339160351,3.34129451552
59155,FACHES THUMESNIL,"50.593618421,3.07229537426",50.593618421,3.07229537426
59460,JEUMONT,"50.2913767196,4.10405698183",50.2913767196,4.10405698183
59495,LEFFRINCKOUCKE,"51.0479753617,2.45468596825",51.0479753617,2.45468596825
59790,RONCHIN,"50.6044738955,3.09168585537",50.6044738955,3.09168585537
59262,SAINGHIN EN MELANTOIS,"50.5877332144,3.16342165677",50.5877332144,3.16342165677
59261,WAHAGNIES,"50.4837257649,3.03028758206",50.4837257649,3.03028758206
60180,NOGENT SUR OISE,"49.2761508066,2.46417183632",49.2761508066,2.46417183632
62575,BLENDECQUES,"50.7159944346,2.27536301448",50.7159944346,2.27536301448
62470,CALONNE RICOUART,"50.4898416084,2.48534476198",50.4898416084,2.48534476198
62300,ELEU DIT LEAUWETTE,"50.4182625415,2.81150914933",50.4182625415,2.81150914933
62670,MAZINGARBE,"50.4684201259,2.72581419392",50.4684201259,2.72581419392
63740,GELLES,"45.7617631556,2.77069441162",45.7617631556,2.77069441162
66530,CLAIRA,"42.7641982638,2.94476145253",42.7641982638,2.94476145253
66660,PORT VENDRES,"42.5025817829,3.10455891207",42.5025817829,3.10455891207
66570,ST NAZAIRE,"42.6621428836,2.98670142131",42.6621428836,2.98670142131
67960,ENTZHEIM,"48.5358846915,7.63324537487",48.5358846915,7.63324537487
67810,HOLTZHEIM,"48.5567634132,7.64425286816",48.5567634132,7.64425286816
68170,RIXHEIM,"47.7495819243,7.4072406005",47.7495819243,7.4072406005
69500,BRON,"45.7344856902,4.91168159471",45.7344856902,4.91168159471
69740,GENAS,"45.7297209932,5.01590344241",45.7297209932,5.01590344241
5220,LE MONETIER LES BAINS,"44.9956106766,6.46966497275",44.9956106766,6.46966497275
6460,CAUSSOLS,"43.7373447398,6.90247233198",43.7373447398,6.90247233198
8120,BOGNY SUR MEUSE,"49.8477354025,4.7508301548",49.8477354025,4.7508301548
10390,CLEREY,"48.208429876,4.1939087968",48.208429876,4.1939087968
13080,AIX EN PROVENCE,"43.5360708378,5.39857444582",43.5360708378,5.39857444582
13280,ARLES,"43.5468692378,4.66215642574",43.5468692378,4.66215642574
13910,MAILLANE,"43.8230609796,4.78456570653",43.8230609796,4.78456570653
13103,MAS BLANC DES ALPILLES,"43.7878902175,4.76385153358",43.7878902175,4.76385153358
13140,MIRAMAS,"43.5842134124,5.01384348574",43.5842134124,5.01384348574
13230,PORT ST LOUIS DU RHONE,"43.4148193741,4.80679663589",43.4148193741,4.80679663589
13960,SAUSSET LES PINS,"43.3456690305,5.11765506999",43.3456690305,5.11765506999
14990,BERNIERES SUR MER,"49.3194698748,-0.417743184424",49.3194698748,-0.417743184424
14112,BIEVILLE BEUVILLE,"49.2394857474,-0.336897222292",49.2394857474,-0.336897222292
17180,PERIGNY,"46.1574551352,-1.08886084864",46.1574551352,-1.08886084864
17740,STE MARIE DE RE,"46.1560367496,-1.32154377304",46.1560367496,-1.32154377304
22860,PLOURIVO,"48.7416286084,-3.09320460347",48.7416286084,-3.09320460347
25460,ETUPES,"47.5062197763,6.87353312717",47.5062197763,6.87353312717
26390,HAUTERIVES,"45.2531318961,5.03890051162",45.2531318961,5.03890051162
43600,LES VILLETTES,"45.2404575715,4.17878792262",45.2404575715,4.17878792262
44840,LES SORINIERES,"47.1414647152,-1.5202224711",47.1414647152,-1.5202224711
45640,SANDILLON,"47.836250282,2.03008361702",47.836250282,2.03008361702
50230,AGON COUTAINVILLE,"49.0388327181,-1.58144574808",49.0388327181,-1.58144574808
29970,TREGOUREZ,"48.1057268762,-3.87130739986",48.1057268762,-3.87130739986
20130,CARGESE,"42.1544254567,8.62659836115",42.1544254567,8.62659836115
20239,RUTALI,"42.5827324452,9.38160373146",42.5827324452,9.38160373146
30410,MEYRANNES,"44.2779055654,4.15935326092",44.2779055654,4.15935326092
33200,BORDEAUX,"44.8572445351,-0.57369678116",44.8572445351,-0.57369678116
33121,CARCANS,"45.0847969006,-1.04933512467",45.0847969006,-1.04933512467
33138,LANTON,"44.7744744246,-0.976985580148",44.7744744246,-0.976985580148
33970,LEGE CAP FERRET,"44.7609440223,-1.19293697437",44.7609440223,-1.19293697437
2520,FLAVY LE MARTEL,"49.7047240534,3.19451403575",49.7047240534,3.19451403575
2690,URVILLERS,"49.7897507931,3.31629966887",49.7897507931,3.31629966887
5320,LA GRAVE,"45.0601102401,6.28406977587",45.0601102401,6.28406977587
5560,VARS,"44.5925220925,6.71351456892",44.5925220925,6.71351456892
6570,ST PAUL DE VENCE,"43.6950190291,7.12116951865",43.6950190291,7.12116951865
13430,EYGUIERES,"43.7025562953,5.01557705248",43.7025562953,5.01557705248
13016,MARSEILLE 16,"43.3649054121,5.31337828595",43.3649054121,5.31337828595
14970,BENOUVILLE,"49.2437018681,-0.287859699989",49.2437018681,-0.287859699989
15350,VEYRIERES,"45.3204825413,2.36848020715",45.3204825413,2.36848020715
16570,MARSAC,"45.7432168829,0.075225440865",45.7432168829,0.075225440865
17920,BREUILLET,"45.6939630579,-1.05445584311",45.6939630579,-1.05445584311
17550,DOLUS D OLERON,"45.9096185439,-1.25750953748",45.9096185439,-1.25750953748
17139,DOMPIERRE SUR MER,"46.1840946232,-1.06784317719",46.1840946232,-1.06784317719
17420,ST PALAIS SUR MER,"45.6579754062,-1.10115118709",45.6579754062,-1.10115118709
17840,LA BREE LES BAINS,"46.0078502924,-1.35092343182",46.0078502924,-1.35092343182
18520,AVORD,"47.0320503423,2.66580708853",47.0320503423,2.66580708853
24000,PERIGUEUX,"45.1918704873,0.711825549847",45.1918704873,0.711825549847
38100,GRENOBLE,"45.1821215167,5.72133051752",45.1821215167,5.72133051752
38119,PIERRE CHATEL,"44.9565648579,5.77432306035",44.9565648579,5.77432306035
40510,SEIGNOSSE,"43.7021964029,-1.3970873051",43.7021964029,-1.3970873051
34240,COMBES,"43.602411245,3.0476220061",43.602411245,3.0476220061
74190,PASSY,"45.9545838758,6.74056895873",45.9545838758,6.74056895873
75005,PARIS 05,"48.8445086596,2.34985938556",48.8445086596,2.34985938556
76620,LE HAVRE,"49.498452502,0.140153719153",49.498452502,0.140153719153
76000,ROUEN,"49.4413460103,1.09256784278",49.4413460103,1.09256784278
77127,LIEUSAINT,"48.6259910244,2.54994732668",48.6259910244,2.54994732668
77186,NOISIEL,"48.8460926469,2.61997100426",48.8460926469,2.61997100426
77330,OZOIR LA FERRIERE,"48.7635612396,2.67962508199",48.7635612396,2.67962508199
78170,LA CELLE ST CLOUD,"48.8469487124,2.13519126228",48.8469487124,2.13519126228
78340,LES CLAYES SOUS BOIS,"48.8186406601,1.9840595554",48.8186406601,1.9840595554
78480,VERNEUIL SUR SEINE,"48.9872093367,1.96276532174",48.9872093367,1.96276532174
80080,AMIENS,"49.9009532186,2.29007445539",49.9009532186,2.29007445539
80090,AMIENS,"49.9009532186,2.29007445539",49.9009532186,2.29007445539
80880,ST QUENTIN LA MOTTE CROIX AU BAILLY,"50.0736550841,1.45100118473",50.0736550841,1.45100118473
83230,BORMES LES MIMOSAS,"43.1622722101,6.34956987347",43.1622722101,6.34956987347
83860,NANS LES PINS,"43.3790514316,5.78486448585",43.3790514316,5.78486448585
83380,ROQUEBRUNE SUR ARGENS,"43.4285090958,6.65212881719",43.4285090958,6.65212881719
83820,RAYOL CANADEL SUR MER,"43.1642973413,6.47477478292",43.1642973413,6.47477478292
87370,BERSAC SUR RIVALIER,"46.077935885,1.41763260464",46.077935885,1.41763260464
89380,APPOIGNY,"47.8663621082,3.51999342457",47.8663621082,3.51999342457
91670,ANGERVILLE,"48.3095627706,2.00619112268",48.3095627706,2.00619112268
91260,JUVISY SUR ORGE,"48.6918789321,2.37393682594",48.6918789321,2.37393682594
91270,VIGNEUX SUR SEINE,"48.7037445355,2.42793203784",48.7037445355,2.42793203784
93600,AULNAY SOUS BOIS,"48.9458384367,2.49329041687",48.9458384367,2.49329041687
95150,TAVERNY,"49.0267316203,2.22116067166",49.0267316203,2.22116067166
97418,LE TAMPON,,,
98620,SIGAVE,,,
98725,TAIARAPU OUEST,,,
5460,ABRIES,"44.8163462455,6.94164442809",44.8163462455,6.94164442809
6810,AURIBEAU SUR SIAGNE,"43.612406867,6.91211356657",43.612406867,6.91211356657
6000,NICE,"43.7119992661,7.23826889465",43.7119992661,7.23826889465
6200,NICE,"43.7119992661,7.23826889465",43.7119992661,7.23826889465
7790,ST ALBAN D AY,"45.1862322828,4.63179784217",45.1862322828,4.63179784217
13090,AIX EN PROVENCE,"43.5360708378,5.39857444582",43.5360708378,5.39857444582
13410,LAMBESC,"43.6615217681,5.25191446931",43.6615217681,5.25191446931
13127,VITROLLES,"43.4497831674,5.26357787665",43.4497831674,5.26357787665
13014,MARSEILLE 14,"43.3455018067,5.39408915769",43.3455018067,5.39408915769
14650,CARPIQUET,"49.1866163191,-0.451124708669",49.1866163191,-0.451124708669
22960,PLEDRAN,"48.4430297904,-2.745361546",48.4430297904,-2.745361546
24660,COULOUNIEIX CHAMIERS,"45.1650799772,0.687592493639",45.1650799772,0.687592493639
26100,ROMANS SUR ISERE,"45.0547531985,5.03797756012",45.0547531985,5.03797756012
34510,FLORENSAC,"43.3858472782,3.4638416795",43.3858472782,3.4638416795
34000,MONTPELLIER,"43.6134409138,3.86851657896",43.6134409138,3.86851657896
34200,SETE,"43.3917705831,3.64705148296",43.3917705831,3.64705148296
42890,SAIL SOUS COUZAN,"45.7364287162,3.96098461916",45.7364287162,3.96098461916
42131,LA VALLA EN GIER,"45.4052097313,4.52491972285",45.4052097313,4.52491972285
44120,VERTOU,"47.1603732625,-1.47052291749",47.1603732625,-1.47052291749
48270,MALBOUZON,"44.7070956214,3.13030307295",44.7070956214,3.13030307295
49123,ST SIGISMOND,"47.4512573953,-0.942796446768",47.4512573953,-0.942796446768
34710,LESPIGNAN,"43.2737109255,3.16982256617",43.2737109255,3.16982256617
34450,VIAS,"43.3131142636,3.39889710362",43.3131142636,3.39889710362
30900,NIMES,"43.844938394,4.34806796996",43.844938394,4.34806796996
30720,RIBAUTE LES TAVERNES,"44.0418878865,4.08501586323",44.0418878865,4.08501586323
30940,ST ANDRE DE VALBORGNE,"44.1476476774,3.68551072033",44.1476476774,3.68551072033
31820,PIBRAC,"43.6274385363,1.26139475262",43.6274385363,1.26139475262
33950,LEGE CAP FERRET,"44.7609440223,-1.19293697437",44.7609440223,-1.19293697437
33700,MERIGNAC,"44.8322953289,-0.681733084891",44.8322953289,-0.681733084891
75012,PARIS 12,"48.8351562307,2.41980703497",48.8351562307,2.41980703497
76100,ROUEN,"49.4413460103,1.09256784278",49.4413460103,1.09256784278
78840,MOISSON,"49.0682573401,1.66415011183",49.0682573401,1.66415011183
78630,ORGEVAL,"48.9164887331,1.96928773573",48.9164887331,1.96928773573
78560,LE PORT MARLY,"48.8804759755,2.10903947427",48.8804759755,2.10903947427
80650,VIGNACOURT,"50.0085076196,2.1867884288",50.0085076196,2.1867884288
82410,ST ETIENNE DE TULMONT,"44.044673154,1.45703284983",44.044673154,1.45703284983
83990,ST TROPEZ,"43.262314383,6.66343039908",43.262314383,6.66343039908
84560,MENERBES,"43.8243710342,5.22087170856",43.8243710342,5.22087170856
85530,LA BRUFFIERE,"47.0148006973,-1.18329758318",47.0148006973,-1.18329758318
87000,LIMOGES,"45.8542549589,1.2487579024",45.8542549589,1.2487579024
88480,ETIVAL CLAIREFONTAINE,"48.3643386923,6.84394360336",48.3643386923,6.84394360336
88560,ST MAURICE SUR MOSELLE,"47.8462080674,6.85474549269",47.8462080674,6.85474549269
92300,LEVALLOIS PERRET,"48.895071672,2.28688268127",48.895071672,2.28688268127
93220,GAGNY,"48.8820763119,2.5449484757",48.8820763119,2.5449484757
94000,CRETEIL,"48.7837401836,2.45463530415",48.7837401836,2.45463530415
94210,ST MAUR DES FOSSES,"48.7990677797,2.49386450452",48.7990677797,2.49386450452
95170,DEUIL LA BARRE,"48.9712690171,2.32616290144",48.9712690171,2.32616290144
95120,ERMONT,"48.98824217,2.25662443737",48.98824217,2.25662443737
95140,GARGES LES GONESSE,"48.9701231267,2.40534038501",48.9701231267,2.40534038501
95200,SARCELLES,"48.9902250437,2.38160272749",48.9902250437,2.38160272749
95840,VILLIERS ADAM,"49.0702888248,2.23950871871",49.0702888248,2.23950871871
97136,TERRE DE BAS,,,
97141,VIEUX FORT,,,
97240,LE FRANCOIS,,,
97310,KOUROU,,,
97360,MANA,,,
97320,ST LAURENT DU MARONI,,,
97319,AWALA YALIMAPO,,,
97422,ST PAUL,,,
97625,KANI KELI,,,
98770,MANIHI,,,
98726,TEVA I UTA,,,
98859,KONE,,,
98800,NOUMEA,,,
98814,OUVEA,,,
54790,MANCIEULLES,"49.2810932813,5.89669694127",49.2810932813,5.89669694127
54950,ST CLEMENT,"48.5424165222,6.6233621308",48.5424165222,6.6233621308
56680,GAVRES,"47.6951381724,-3.33453004583",47.6951381724,-3.33453004583
56660,ST JEAN BREVELAY,"47.831231207,-2.72758657957",47.831231207,-2.72758657957
57815,GONDREXANGE,"48.6916242352,6.90768275556",48.6916242352,6.90768275556
59650,VILLENEUVE D ASCQ,"50.6324372393,3.1535257221",50.6324372393,3.1535257221
59240,DUNKERQUE,"51.0307229078,2.33752414095",51.0307229078,2.33752414095
59254,GHYVELDE,"51.0486014481,2.51379722419",51.0486014481,2.51379722419
59117,WERVICQ SUD,"50.7620461406,3.05089776037",50.7620461406,3.05089776037
60260,LAMORLAYE,"49.1602771773,2.41972419406",49.1602771773,2.41972419406
62143,ANGRES,"50.4095857133,2.75123923187",50.4095857133,2.75123923187
65110,CAUTERETS,"42.8522083035,-0.126528407421",42.8522083035,-0.126528407421
65290,LOUEY,"43.1791075195,0.0196023682592",43.1791075195,0.0196023682592
66330,CABESTANY,"42.6790392044,2.94628633406",42.6790392044,2.94628633406
67790,STEINBOURG,"48.7639649052,7.41351196572",48.7639649052,7.41351196572
68870,BRINCKHEIM,"47.6210927169,7.45833574797",47.6210927169,7.45833574797
68760,GOLDBACH ALTENBACH,"47.8792538738,7.10493674734",47.8792538738,7.10493674734
68990,HEIMSBRUNN,"47.7248268389,7.21972228432",47.7248268389,7.21972228432
68910,LABAROCHE,"48.1102898888,7.19554860246",48.1102898888,7.19554860246
69530,BRIGNAIS,"45.678117475,4.75268787981",45.678117475,4.75268787981
69115,CHIROUBLES,"46.1855528278,4.65508587528",46.1855528278,4.65508587528
71850,CHARNAY LES MACON,"46.3041852737,4.78693813476",46.3041852737,4.78693813476
71200,ST SERNIN DU BOIS,"46.8386475435,4.42378430368",46.8386475435,4.42378430368
6310,BEAULIEU SUR MER,"43.7079039397,7.33256934881",43.7079039397,7.33256934881
6100,NICE,"43.7119992661,7.23826889465",43.7119992661,7.23826889465
6270,VILLENEUVE LOUBET,"43.6492560734,7.10728434873",43.6492560734,7.10728434873
8330,VRIGNE AUX BOIS,"49.7370150528,4.85605381662",49.7370150528,4.85605381662
11590,OUVEILLAN,"43.2931875374,2.96999154918",43.2931875374,2.96999154918
13330,PELISSANNE,"43.6308385635,5.15957327275",43.6308385635,5.15957327275
19520,MANSAC,"45.1603327019,1.38223903365",45.1603327019,1.38223903365
38940,ROYBON,"45.248160347,5.24908854809",45.248160347,5.24908854809
42820,AMBIERLE,"46.1059597472,3.89158878833",46.1059597472,3.89158878833
4280,CERESTE,"43.8503161664,5.58976926214",43.8503161664,5.58976926214
4360,MOUSTIERS STE MARIE,"43.8383278559,6.22818909628",43.8383278559,6.22818909628
6610,LA GAUDE,"43.721423765,7.16039926444",43.721423765,7.16039926444
6190,ROQUEBRUNE CAP MARTIN,"43.7638278953,7.4587361611",43.7638278953,7.4587361611
8320,VIREUX WALLERAND,"50.0568483332,4.74702825636",50.0568483332,4.74702825636
13620,CARRY LE ROUET,"43.3427663021,5.15373765817",43.3427663021,5.15373765817
13260,CASSIS,"43.2230470065,5.55117810991",43.2230470065,5.55117810991
