CODE POSTAL,NOM DE LA COMMUNE,latitude,longitude,Code Dept
72700,ROUILLON,48.0005070104,0.142249684917,72
72110,ST AIGNAN,48.2178811072,0.34647150751,72
72130,ST AUBIN DE LOCQUENAY,48.2582927988,0.00918330836218,72
72220,ST MARS D OUTILLE,47.8696754844,0.342695139915,72
72150,ST PIERRE DU LOROUER,47.7963803238,0.50839859976,72
72320,THELIGNY,48.1717914833,0.785600114205,72
72800,THOREE LES PINS,47.6661683505,0.033931780407400004,72
73500,BRAMANS,45.18737013,6.8422536796500015,73
73370,LA CHAPELLE DU MONT DU CHAT,45.7138835544,5.854717438940001,73
73190,CURIENNE,45.55945470859999,6.01073450691,73
73420,DRUMETTAZ CLARAFOND,45.6612110951,5.9378142703100005,73
73470,GERBAIX,45.6072180611,5.73727466441,73
73800,MYANS,45.518785216400005,5.978437840980001,73
73130,ST COLOMBAN DES VILLARDS,45.2665810428,6.18303706085,73
73410,ST OURS,45.7555682291,5.98099167623,73
73730,ST PAUL SUR ISERE,45.5869203358,6.40696654722,73
73250,ST PIERRE D ALBIGNY,45.57632593979999,6.1598571367,73
73460,ST VITAL,45.6265051509,6.300212252050001,73
74140,BALLAISON,46.293258743500004,6.344000936869999,74
74230,LE BOUCHET,45.8045733703,6.38410878026,74
74270,CONTAMINE SARZIN,46.0216239121,5.9814848622399985,74
74700,DOMANCY,45.9071921608,6.66391720268,74
74500,EVIAN LES BAINS,46.3924102379,6.58612507528,74
74540,HERY SUR ALBY,45.791943751999995,6.01056501234,74
74890,LULLY,46.292755058900006,6.40876638382,74
74490,ONNION,46.1816924284,6.49869806571,74
74250,PEILLONNEX,46.132390326899994,6.3823564825900005,74
74350,ST BLAISE,46.0663582053,6.091540994369999,74
74520,VALLEIRY,46.1152145208,5.97022697234,74
76630,ASSIGNY,49.9827883688,1.28759631954,76
76660,BAILLEUL NEUVILLE,49.8096848103,1.42191745617,76
76460,BLOSSEVILLE,49.8517136322,0.8019173563040001,76
76890,CALLEVILLE LES DEUX EGLISES,49.70361684939999,1.02150696093,76
76380,CANTELEU,49.4330992435,1.01355208279,76
76260,CUVERVILLE SUR YERES,49.9515780673,1.3887364896099998,76
76970,FLAMANVILLE,49.6312697717,0.832008310079,76
76270,FLAMETS FRETILS,49.725618645699996,1.58280844201,76
76110,GONFREVILLE CAILLOT,49.6520308002,0.440253516483,76
76440,HAUCOURT,49.64421337,1.67253134593,76
76690,LA HOUSSAYE BERANGER,49.629530026000005,1.08374590785,76
76117,INCHEVILLE,50.00515956090001,1.49981533136,76
76780,LE MESNIL LIEUBRAY,49.515515021400006,1.50750794414,76
76680,NEUFBOSC,49.6462799246,1.36132710657,76
76160,PREAUX,49.4871501461,1.2158124042,76
76640,ROCQUEFORT,49.6678070405,0.7031783177009999,76
76400,ST LEONARD,49.73218183220001,0.341907614977,76
77700,BAILLY ROMAINVILLIERS,48.84342849260001,2.81665828126,77
77750,BASSEVELLE,48.922849669399994,3.28206618815,77
77120,BEAUTHEIL,48.761172382,3.09611614733,77
77177,BROU SUR CHANTEREINE,48.8901616457,2.63989859744,77
77420,CHAMPS SUR MARNE,48.84833117260001,2.59610325483,77
77390,CHAUMES EN BRIE,48.6671544898,2.84491273965,77
77400,DAMPMART,48.8943626322,2.74598280906,77
77940,ESMANS,48.34295198069999,2.96915653301,77
77650,LIZINES,48.5280718067,3.16532874131,77
77133,MACHAULT,48.445996968,2.84112295871,77
77690,MONTIGNY SUR LOING,48.34133246880001,2.75094860085,77
77260,REUIL EN BRIE,48.956568016599995,3.16343930327,77
77670,VERNOU LA CELLE SUR SEINE,48.4062374172,2.85382135685,77
78930,AUFFREVILLE BRASSEUIL,48.954418567,1.70514751215,78
78440,DROCOURT,49.0519623345,1.76822079992,78
78920,ECQUEVILLY,48.9459356042,1.92004051912,78
78810,FEUCHEROLLES,48.8800880696,1.97983777956,78
78600,MAISONS LAFFITTE,48.9523369002,2.15161594901,78
78790,MONTCHAUVET,48.8916704709,1.6268149739200002,78
78660,PARAY DOUAVILLE,48.4599663329,1.86291670006,78
78770,THOIRY,48.872462400399996,1.79780062062,78
78490,LE TREMBLAY SUR MAULDRE,48.7834999157,1.878022372,78
78320,LA VERRIERE,48.7545862133,1.95133109322,78
79300,BOISME,46.7824800962,-0.433256356633,79
79110,BOUIN,46.091189821499995,-0.013229553499,79
79140,CERIZAY,46.821731103599994,-0.672469385521,79
79340,CHANTECORPS,46.502716830299995,-0.14677650863,79
79150,ETUSSON,47.0084758541,-0.5442068683219999,79
79130,POUGNE HERISSON,46.660301587,-0.413918277159,79
79420,VAUTEBIS,46.53254056220001,-0.153027126045,79
79310,VOUHE,46.5598449488,-0.25593190505,79
80370,AGENVILLE,50.17180323220001,2.10777026695,80
80690,AILLY LE HAUT CLOCHER,50.0813661279,1.996040675,80
80110,AUBERCOURT,49.8378941809,2.54731400317,80
80700,BALATRE,49.711297703199996,2.86504759397,80
80200,BERNY EN SANTERRE,49.8665475178,2.85058126397,80
80310,CAVILLON,49.91822454770001,2.07548412693,80
80560,COLINCAMPS,50.10155460439999,2.60960193283,80
80132,DRUCAT,50.1459729311,1.86130040867,80
80140,ETREJUST,49.9117893247,1.88724692625,80
80360,FLERS,50.0506500725,2.8177352266400004,80
80290,FRESNOY AU VAL,49.837489903299996,2.0514373970400004,80
80490,FRUCOURT,49.9984233646,1.81098988886,80
80600,GEZAINCOURT,50.13934117229999,2.31166746071,80
80540,GUIGNEMICOURT,49.871225028299996,2.16839769767,80
80800,IGNAUCOURT,49.81797694300001,2.57616977207,80
80320,LIHONS,49.828171948299996,2.75595093445,80
80135,MAISON ROLAND,50.1283581508,2.02616048057,80
80260,MIRVAUX,50.0030619644,2.3976230968,80
80120,ST QUENTIN EN TOURMONT,50.2799548442,1.57689944614,80
80300,THIEPVAL,50.0597825128,2.68781215568,80
80870,TOEUFLES,50.062444427299994,1.71192475287,80
81640,COMBEFA,44.049800645699996,2.09498362646,81
81990,CUNAC,43.92743963979999,2.2251497449400004,81
81170,ITZAC,44.050630572399996,1.84654889285,81
81500,LAVAUR,43.689562871099994,1.79437213708,81
81300,MISSECLE,43.7204559447,1.98643784492,81
81710,NAVES,43.564437616499994,2.21838218726,81
81310,PEYROLE,43.8140246495,1.89716126791,81
81390,ST GAUZENS,43.742108686499996,1.8813289248700005,81
81700,ST GERMAIN DES PRES,43.5628494713,2.07801085173,81
81440,VENES,43.737370675200005,2.19476004846,81
82160,CASTANET,44.2603354224,1.92951732347,82
82140,CAZALS,44.1249834446,1.6848635445,82
82120,MAUMUSSON,43.9122841203,0.906121220446,82
82100,MONTAIN,43.941656743500005,1.11390121929,82
82800,MONTRICOUX,44.1035057733,1.62418942804,82
82110,TREJOULS,44.2668414309,1.20229550462,82
83600,BAGNOLS EN FORET,43.533095500200005,6.70850106064,83
83520,ROQUEBRUNE SUR ARGENS,43.4285090958,6.65212881719,83
83430,ST MANDRIER SUR MER,43.075432294799995,5.92642315155,83
84480,LACOSTE,43.8257421042,5.26592271907,84
84290,LAGARDE PAREOL,44.227215451199996,4.85109427827,84
84450,ST SATURNIN LES AVIGNON,43.9621529369,4.94109967241,84
84210,VENASQUE,43.985123766099996,5.165068655880001,84
84530,VILLELAURE,43.707515713599996,5.43085449725,84
85110,CHANTONNAY,46.6690167793,-1.04372588019,85
85260,LA COPECHAGNIERE,46.852398018100004,-1.34349746898,85
85800,LE FENOUILLER,46.7161264566,-1.89206667498,85
85770,L ILE D ELLE,46.333425865500004,-0.919100677098,85
85150,LANDERONDE,46.6549237031,-1.57351777893,85
85560,LONGEVILLE SUR MER,46.4091029013,-1.47711855345,85
85640,MOUCHAMPS,46.7870550926,-1.05454102867,85
85170,LE POIRE SUR VIE,46.76991975399999,-1.5048862645200003,85
85700,LA POMMERAIE SUR SEVRE,46.8255594013,-0.7930734983419999,85
85000,LA ROCHE SUR YON,46.667526164399995,-1.4077954093,85
